cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
p,x,y,e,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,f,s,n,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,f,y,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
p,x,y,e,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,x,s,n,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,x,s,n,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,x,y,e,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,normal
p,f,s,n,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,normal
p,f,s,n,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,k,y,e,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,f,y,n,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
e,k,s,w,f,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,n,normal
p,f,s,e,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,f,y,n,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,f,y,n,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,f,y,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
p,x,s,n,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,f,y,n,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,normal
p,x,s,n,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,k,y,n,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,f,s,e,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,f,y,e,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,normal
p,f,y,n,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,f,y,n,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,k,y,n,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,k,y,n,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,f,s,e,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,normal
p,k,s,n,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,x,s,e,f,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
p,f,s,n,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
p,x,s,e,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,f,s,n,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,x,s,n,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,normal
p,f,y,e,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,x,s,n,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,x,s,e,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,x,s,n,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,x,y,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,f,y,e,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,f,s,e,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
p,f,y,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
p,f,s,e,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,f,s,e,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,f,y,n,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,normal
p,f,s,n,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,x,s,e,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,f,y,n,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,f,s,n,f,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,normal
p,f,y,n,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,normal
p,f,s,e,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
p,f,y,e,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,f,y,n,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,f,s,e,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,normal
p,f,s,e,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,f,y,n,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,f,s,e,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,f,s,n,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,normal
p,k,y,e,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
p,f,y,e,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,f,s,e,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,normal
p,f,y,e,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,f,y,n,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,f,y,e,f,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
p,f,s,n,f,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,normal
p,x,y,e,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
e,x,f,w,f,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,n,normal
p,x,s,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,x,s,e,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,normal
p,f,y,n,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,x,s,n,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
e,x,f,g,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,n,normal
p,f,y,e,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,f,y,e,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,x,y,e,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
p,k,s,e,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,normal
p,k,y,e,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,x,s,n,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
p,f,s,n,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,x,s,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,f,y,n,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
p,x,s,n,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
e,k,f,w,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,n,normal
p,k,y,n,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,f,s,e,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,x,y,e,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,normal
p,x,s,n,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,f,y,e,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,f,y,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,x,y,e,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,f,s,e,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,normal
p,x,s,e,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,x,s,n,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,f,y,n,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,f,y,n,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,f,y,n,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,f,s,n,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,normal
p,f,y,e,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,x,y,e,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,k,s,e,f,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,normal
p,f,y,n,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,f,s,n,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,f,s,e,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,k,s,e,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,f,s,n,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
e,x,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,b,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,normal
p,k,s,n,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,normal
p,f,s,n,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,f,s,n,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,f,s,n,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
p,f,y,e,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,normal
p,f,y,e,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,normal
p,f,s,n,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,normal
p,x,s,e,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,x,s,n,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
p,x,s,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,f,y,e,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
p,k,s,e,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,x,y,e,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,f,s,n,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,f,s,n,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,normal
p,x,s,n,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,k,y,e,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
p,f,y,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,f,y,n,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
p,f,s,n,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,f,s,e,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,k,y,n,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,normal
p,f,y,e,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,f,s,e,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,normal
p,f,s,n,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,f,y,n,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
p,x,y,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,f,s,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,x,s,n,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,normal
p,f,s,n,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,f,s,n,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,f,s,e,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
e,x,s,g,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,n,normal
p,k,y,n,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
p,x,y,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,x,s,n,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,x,s,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
p,k,y,n,f,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
p,x,s,e,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,x,s,n,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,k,y,n,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,normal
p,x,y,e,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
p,k,s,n,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,x,s,n,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,x,y,e,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,f,s,e,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,f,s,n,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,f,s,n,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,normal
p,f,s,e,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,x,y,e,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,x,s,e,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,normal
p,f,s,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,x,s,n,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,x,s,e,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
p,f,s,e,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,normal
p,x,y,e,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,x,s,e,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,x,s,n,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,f,s,e,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
p,f,y,e,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,x,s,n,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,x,s,e,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,f,s,n,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,x,s,n,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,f,s,e,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,k,y,n,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,normal
p,f,y,n,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,k,y,n,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,f,s,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,f,s,n,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,x,s,n,f,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
p,f,y,n,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,normal
p,f,y,n,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,f,y,n,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,x,y,e,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,normal
p,f,y,n,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,x,y,e,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,f,s,e,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
p,k,s,n,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,x,y,e,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,normal
p,x,s,n,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,normal
p,f,s,e,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,f,s,e,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
e,b,f,g,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,s,normal
p,x,s,n,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,k,s,n,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
e,b,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,n,o,p,y,v,normal
p,f,s,n,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
p,f,y,n,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
p,x,y,e,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,x,s,e,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,normal
p,k,y,c,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,normal
p,x,s,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,f,s,n,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,x,y,e,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,x,s,e,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
p,f,s,e,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,normal
p,f,s,n,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,f,s,n,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
p,f,y,e,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,f,y,n,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,x,y,e,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,normal
p,f,s,e,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
p,f,s,e,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
p,x,s,e,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,k,y,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,x,y,e,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
p,x,s,n,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,f,s,n,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,f,y,n,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,normal
p,x,s,e,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,k,s,n,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,f,s,n,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,f,y,n,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
p,f,y,e,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,normal
p,f,y,n,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,f,y,n,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,f,s,n,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,f,s,e,f,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
p,f,y,e,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,normal
p,k,y,n,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,normal
p,f,s,n,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,f,y,n,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,f,s,e,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,x,s,n,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,f,s,e,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,x,s,e,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,f,y,e,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,normal
p,x,s,e,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,f,s,e,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,f,s,n,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,x,s,e,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,normal
p,f,s,e,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,normal
p,x,s,e,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,normal
p,x,s,n,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,normal
p,f,s,e,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,normal
p,x,y,e,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,normal
p,x,s,n,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,normal
p,x,y,e,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,normal
p,f,s,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,normal
p,x,s,e,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,normal
p,f,y,n,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,normal
