parents,has_nurs,form,children,housing,finance,social,health,class
great_pret,less_proper,foster,3,convenient,convenient,slightly_prob,recommended,normal
great_pret,less_proper,foster,3,convenient,convenient,slightly_prob,priority,normal
great_pret,less_proper,foster,3,convenient,convenient,slightly_prob,not_recom,normal
great_pret,less_proper,foster,3,convenient,convenient,problematic,recommended,normal
great_pret,less_proper,foster,3,convenient,convenient,problematic,priority,normal
great_pret,less_proper,foster,3,convenient,convenient,problematic,not_recom,normal
great_pret,less_proper,foster,3,convenient,inconv,nonprob,recommended,normal
great_pret,less_proper,foster,3,convenient,inconv,nonprob,priority,normal
great_pret,less_proper,foster,3,convenient,inconv,nonprob,not_recom,normal
great_pret,less_proper,foster,3,convenient,inconv,slightly_prob,recommended,normal
great_pret,less_proper,foster,3,convenient,inconv,slightly_prob,priority,normal
great_pret,less_proper,foster,3,convenient,inconv,slightly_prob,not_recom,normal
great_pret,less_proper,foster,3,convenient,inconv,problematic,recommended,normal
great_pret,less_proper,foster,3,convenient,inconv,problematic,priority,normal
great_pret,less_proper,foster,3,convenient,inconv,problematic,not_recom,normal
great_pret,less_proper,foster,3,less_conv,convenient,nonprob,recommended,normal
great_pret,less_proper,foster,3,less_conv,convenient,nonprob,priority,normal
great_pret,less_proper,foster,3,less_conv,convenient,nonprob,not_recom,normal
great_pret,less_proper,foster,3,less_conv,convenient,slightly_prob,recommended,normal
great_pret,less_proper,foster,3,less_conv,convenient,slightly_prob,priority,normal
great_pret,less_proper,foster,3,less_conv,convenient,slightly_prob,not_recom,normal
great_pret,less_proper,foster,3,less_conv,convenient,problematic,recommended,normal
great_pret,less_proper,foster,3,less_conv,convenient,problematic,priority,normal
great_pret,less_proper,foster,3,less_conv,convenient,problematic,not_recom,normal
great_pret,less_proper,foster,3,less_conv,inconv,nonprob,recommended,normal
great_pret,less_proper,foster,3,less_conv,inconv,nonprob,priority,normal
great_pret,less_proper,foster,3,less_conv,inconv,nonprob,not_recom,normal
great_pret,less_proper,foster,3,less_conv,inconv,slightly_prob,recommended,normal
great_pret,less_proper,foster,3,less_conv,inconv,slightly_prob,priority,normal
great_pret,less_proper,foster,3,less_conv,inconv,slightly_prob,not_recom,normal
great_pret,less_proper,foster,3,less_conv,inconv,problematic,recommended,normal
great_pret,less_proper,foster,3,less_conv,inconv,problematic,priority,normal
great_pret,less_proper,foster,3,less_conv,inconv,problematic,not_recom,normal
great_pret,less_proper,foster,3,critical,convenient,nonprob,recommended,normal
great_pret,less_proper,foster,3,critical,convenient,nonprob,priority,normal
great_pret,less_proper,foster,3,critical,convenient,nonprob,not_recom,normal
great_pret,less_proper,foster,3,critical,convenient,slightly_prob,recommended,normal
great_pret,less_proper,foster,3,critical,convenient,slightly_prob,priority,normal
great_pret,less_proper,foster,3,critical,convenient,slightly_prob,not_recom,normal
great_pret,less_proper,foster,3,critical,convenient,problematic,recommended,normal
great_pret,less_proper,foster,3,critical,convenient,problematic,priority,normal
great_pret,less_proper,foster,3,critical,convenient,problematic,not_recom,normal
great_pret,less_proper,foster,3,critical,inconv,nonprob,recommended,normal
great_pret,less_proper,foster,3,critical,inconv,nonprob,priority,normal
great_pret,less_proper,foster,3,critical,inconv,nonprob,not_recom,normal
great_pret,less_proper,foster,3,critical,inconv,slightly_prob,recommended,normal
great_pret,less_proper,foster,3,critical,inconv,slightly_prob,priority,normal
great_pret,less_proper,foster,3,critical,inconv,slightly_prob,not_recom,normal
great_pret,less_proper,foster,3,critical,inconv,problematic,recommended,normal
great_pret,less_proper,foster,3,critical,inconv,problematic,priority,normal
great_pret,less_proper,foster,3,critical,inconv,problematic,not_recom,normal
great_pret,less_proper,foster,more,convenient,convenient,nonprob,recommended,normal
great_pret,less_proper,foster,more,convenient,convenient,nonprob,priority,normal
great_pret,less_proper,foster,more,convenient,convenient,nonprob,not_recom,normal
great_pret,less_proper,foster,more,convenient,convenient,slightly_prob,recommended,normal
great_pret,less_proper,foster,more,convenient,convenient,slightly_prob,priority,normal
great_pret,less_proper,foster,more,convenient,convenient,slightly_prob,not_recom,normal
great_pret,less_proper,foster,more,convenient,convenient,problematic,recommended,normal
great_pret,less_proper,foster,more,convenient,convenient,problematic,priority,normal
great_pret,less_proper,foster,more,convenient,convenient,problematic,not_recom,normal
great_pret,less_proper,foster,more,convenient,inconv,nonprob,recommended,normal
great_pret,less_proper,foster,more,convenient,inconv,nonprob,priority,normal
great_pret,less_proper,foster,more,convenient,inconv,nonprob,not_recom,normal
great_pret,less_proper,foster,more,convenient,inconv,slightly_prob,recommended,normal
great_pret,less_proper,foster,more,convenient,inconv,slightly_prob,priority,normal
great_pret,less_proper,foster,more,convenient,inconv,slightly_prob,not_recom,normal
great_pret,less_proper,foster,more,convenient,inconv,problematic,recommended,normal
great_pret,less_proper,foster,more,convenient,inconv,problematic,priority,normal
great_pret,less_proper,foster,more,convenient,inconv,problematic,not_recom,normal
great_pret,less_proper,foster,more,less_conv,convenient,nonprob,recommended,normal
great_pret,less_proper,foster,more,less_conv,convenient,nonprob,priority,normal
great_pret,less_proper,foster,more,less_conv,convenient,nonprob,not_recom,normal
great_pret,less_proper,foster,more,less_conv,convenient,slightly_prob,recommended,normal
great_pret,less_proper,foster,more,less_conv,convenient,slightly_prob,priority,normal
great_pret,less_proper,foster,more,less_conv,convenient,slightly_prob,not_recom,normal
great_pret,less_proper,foster,more,less_conv,convenient,problematic,recommended,normal
great_pret,less_proper,foster,more,less_conv,convenient,problematic,priority,normal
great_pret,less_proper,foster,more,less_conv,convenient,problematic,not_recom,normal
great_pret,less_proper,foster,more,less_conv,inconv,nonprob,recommended,normal
great_pret,less_proper,foster,more,less_conv,inconv,nonprob,priority,normal
great_pret,less_proper,foster,more,less_conv,inconv,nonprob,not_recom,normal
great_pret,less_proper,foster,more,less_conv,inconv,slightly_prob,recommended,normal
great_pret,less_proper,foster,more,less_conv,inconv,slightly_prob,priority,normal
great_pret,less_proper,foster,more,less_conv,inconv,slightly_prob,not_recom,normal
great_pret,less_proper,foster,more,less_conv,inconv,problematic,recommended,normal
great_pret,less_proper,foster,more,less_conv,inconv,problematic,priority,normal
great_pret,less_proper,foster,more,less_conv,inconv,problematic,not_recom,normal
great_pret,less_proper,foster,more,critical,convenient,nonprob,recommended,normal
great_pret,less_proper,foster,more,critical,convenient,nonprob,priority,normal
great_pret,less_proper,foster,more,critical,convenient,nonprob,not_recom,normal
great_pret,less_proper,foster,more,critical,convenient,slightly_prob,recommended,normal
great_pret,less_proper,foster,more,critical,convenient,slightly_prob,priority,normal
great_pret,less_proper,foster,more,critical,convenient,slightly_prob,not_recom,normal
great_pret,less_proper,foster,more,critical,convenient,problematic,recommended,normal
great_pret,less_proper,foster,more,critical,convenient,problematic,priority,normal
great_pret,less_proper,foster,more,critical,convenient,problematic,not_recom,normal
great_pret,less_proper,foster,more,critical,inconv,nonprob,recommended,normal
great_pret,less_proper,foster,more,critical,inconv,nonprob,priority,normal
great_pret,less_proper,foster,more,critical,inconv,nonprob,not_recom,normal
great_pret,less_proper,foster,more,critical,inconv,slightly_prob,recommended,normal
great_pret,less_proper,foster,more,critical,inconv,slightly_prob,priority,normal
great_pret,less_proper,foster,more,critical,inconv,slightly_prob,not_recom,normal
great_pret,less_proper,foster,more,critical,inconv,problematic,recommended,normal
great_pret,less_proper,foster,more,critical,inconv,problematic,priority,normal
great_pret,less_proper,foster,more,critical,inconv,problematic,not_recom,normal
great_pret,improper,complete,1,convenient,convenient,nonprob,recommended,normal
great_pret,improper,complete,1,convenient,convenient,nonprob,priority,normal
great_pret,improper,complete,1,convenient,convenient,nonprob,not_recom,normal
great_pret,improper,complete,1,convenient,convenient,slightly_prob,recommended,normal
great_pret,improper,complete,1,convenient,convenient,slightly_prob,priority,normal
great_pret,improper,complete,1,convenient,convenient,slightly_prob,not_recom,normal
great_pret,improper,complete,1,convenient,convenient,problematic,recommended,normal
great_pret,improper,complete,1,convenient,convenient,problematic,priority,normal
great_pret,improper,complete,1,convenient,convenient,problematic,not_recom,normal
great_pret,improper,complete,1,convenient,inconv,nonprob,recommended,normal
great_pret,improper,complete,1,convenient,inconv,nonprob,priority,normal
great_pret,improper,complete,1,convenient,inconv,nonprob,not_recom,normal
great_pret,improper,complete,1,convenient,inconv,slightly_prob,recommended,normal
great_pret,improper,complete,1,convenient,inconv,slightly_prob,priority,normal
great_pret,improper,complete,1,convenient,inconv,slightly_prob,not_recom,normal
great_pret,improper,complete,1,convenient,inconv,problematic,recommended,normal
great_pret,improper,complete,1,convenient,inconv,problematic,priority,normal
great_pret,improper,complete,1,convenient,inconv,problematic,not_recom,normal
great_pret,improper,complete,1,less_conv,convenient,nonprob,recommended,normal
great_pret,improper,complete,1,less_conv,convenient,nonprob,priority,normal
great_pret,improper,complete,1,less_conv,convenient,nonprob,not_recom,normal
great_pret,improper,complete,1,less_conv,convenient,slightly_prob,recommended,normal
great_pret,improper,complete,1,less_conv,convenient,slightly_prob,priority,normal
great_pret,improper,complete,1,less_conv,convenient,slightly_prob,not_recom,normal
great_pret,improper,complete,1,less_conv,convenient,problematic,recommended,normal
great_pret,improper,complete,1,less_conv,convenient,problematic,priority,normal
great_pret,improper,complete,1,less_conv,convenient,problematic,not_recom,normal
great_pret,improper,complete,1,less_conv,inconv,nonprob,recommended,normal
great_pret,improper,complete,1,less_conv,inconv,nonprob,priority,normal
great_pret,improper,complete,1,less_conv,inconv,nonprob,not_recom,normal
great_pret,improper,complete,1,less_conv,inconv,slightly_prob,recommended,normal
great_pret,improper,complete,1,less_conv,inconv,slightly_prob,priority,normal
great_pret,improper,complete,1,less_conv,inconv,slightly_prob,not_recom,normal
great_pret,improper,complete,1,less_conv,inconv,problematic,recommended,normal
great_pret,improper,complete,1,less_conv,inconv,problematic,priority,normal
great_pret,improper,complete,1,less_conv,inconv,problematic,not_recom,normal
great_pret,improper,complete,1,critical,convenient,nonprob,recommended,normal
great_pret,improper,complete,1,critical,convenient,nonprob,priority,normal
great_pret,improper,complete,1,critical,convenient,nonprob,not_recom,normal
great_pret,improper,complete,1,critical,convenient,slightly_prob,recommended,normal
great_pret,improper,complete,1,critical,convenient,slightly_prob,priority,normal
great_pret,improper,complete,1,critical,convenient,slightly_prob,not_recom,normal
great_pret,improper,complete,1,critical,convenient,problematic,recommended,normal
great_pret,improper,complete,1,critical,convenient,problematic,priority,normal
great_pret,improper,complete,1,critical,convenient,problematic,not_recom,normal
great_pret,improper,complete,1,critical,inconv,nonprob,recommended,normal
great_pret,improper,complete,1,critical,inconv,nonprob,priority,normal
great_pret,improper,complete,1,critical,inconv,nonprob,not_recom,normal
great_pret,improper,complete,1,critical,inconv,slightly_prob,recommended,normal
great_pret,improper,complete,1,critical,inconv,slightly_prob,priority,normal
great_pret,improper,complete,1,critical,inconv,slightly_prob,not_recom,normal
great_pret,improper,complete,1,critical,inconv,problematic,recommended,normal
great_pret,improper,complete,1,critical,inconv,problematic,priority,normal
great_pret,improper,complete,1,critical,inconv,problematic,not_recom,normal
great_pret,improper,complete,2,convenient,convenient,nonprob,recommended,normal
great_pret,improper,complete,2,convenient,convenient,nonprob,priority,normal
great_pret,improper,complete,2,convenient,convenient,nonprob,not_recom,normal
great_pret,improper,complete,2,convenient,convenient,slightly_prob,recommended,normal
great_pret,improper,complete,2,convenient,convenient,slightly_prob,priority,normal
